Chr	Start	Stop	gene_id	.	Strand	Length
1	263947182	263959026	tID=DHH00008B73v400120;Name=DHH00008B73v400120_NA_LCV5p6_LCV3p6	.	+	11845
1	263987646	263999550	tID=RLG00003B73v401658;Name=RLG00003B73v401658_huck_LTRsimilarity86.77	.	+	11905
1	264038109	264049546	tID=DHH00002B73v406708;Name=DHH00002B73v406708_Hip1_LCV5p15_LCV3p50	.	+	11438
1	264044370	264047410	tID=RLX14113B73v400001;Name=RLX14113B73v400001_NA_LTRsimilarity92.73	.	+	3041
1	264054167	264054646	tID=RST00286B73v400001;Name=RST00286B73v400001_NA_TSDlen13_TSDmismat3	.	+	480
1	264086935	264087071	tID=DTH_1_264086935_264087071;Name=DTH,TSDlen3,TIRlen14	.	+	137
1	264139330	264153638	tID=DHH00012B73v400069;Name=DHH00012B73v400069_NA_LCV5p5_LCV3p10	.	+	14309
1	264143605	264152218	tID=RLG04053B73v400001;Name=RLG04053B73v400001_NA_LTRsimilarity96.5	.	+	8614
1	264155502	264164393	tID=RLC00004B73v401764;Name=RLC00004B73v401764_opie_LTRsimilarity99.52	.	+	8892
1	264194167	264206785	tID=RLG00003B73v401659;Name=RLG00003B73v401659_huck_LTRsimilarity93.17	.	+	12619
1	264201715	264217965	tID=DHH00005B73v402284;Name=DHH00005B73v402284_NA_LCV5p7_LCV3p5	.	+	16251
1	264215958	264222722	tID=DTM_1_264215958_264222722;Name=DTM,TSDlen9,TIRlen40	.	+	6765
1	264390609	264396338	tID=RLC01268B73v400002;Name=RLC01268B73v400002_ebel_LTRsimilarity100	.	+	5730
1	264398481	264398671	tID=DTH_1_264398481_264398671;Name=DTH,TSDlen3,TIRlen14	.	+	191
1	264405306	264405496	tID=DTH_1_264405306_264405496;Name=DTH,TSDlen3,TIRlen14	.	+	191
1	264408202	264455860	tID=RLG00001B73v415820;Name=RLG00001B73v415820_cinful-zeon_LTRsimilarity93.89	.	+	47659
1	264459338	264462156	tID=DHH02363B73v400001;Name=DHH02363B73v400001_NA_LCV5p11_LCV3p5	.	+	2819
1	264461320	264461390	tID=DTH_1_264461320_264461390;Name=DTH,TSDlen3,TIRlen14	.	+	71
1	264463407	264463982	tID=DTA_1_264463407_264463982;Name=DTA,TSDlen8,TIRlen11	.	+	576
1	264502870	264506880	tID=RLG00011B73v400170;Name=RLG00011B73v400170_milt_LTRsimilarity88.22	.	+	4011
1	264510236	264510372	tID=DTH_1_264510236_264510372;Name=DTH,TSDlen3,TIRlen14	.	+	137
1	264598791	264599994	tID=DHH00002B73v406709;Name=DHH00002B73v406709_Hip1_LCV5p15_LCV3p50	.	+	1204
1	264626846	264627013	tID=RST00058B73v400002;Name=RST00058B73v400002_ZmSINE3_TSDlen14_TSDmismat0	.	+	168
1	264643682	264686964	tID=RLG00003B73v412400;Name=RLG00003B73v412400_huck_LTRsimilarity96.88	.	+	43283
1	264705818	264712752	tID=RLG00001B73v413179;Name=RLG00001B73v413179_cinful-zeon_LTRsimilarity88.4	.	+	6935
1	264921993	264931992	tID=RLG14111B73v400001;Name=RLG14111B73v400001_NA_LTRsimilarity98.56	.	+	10000
1	265198819	265209918	tID=RLG14108B73v400001;Name=RLG14108B73v400001_NA_LTRsimilarity90.36	.	+	11100
1	265220754	265222034	tID=DHH00002B73v401056;Name=DHH00002B73v401056_Hip1_LCV5p24_LCV3p11	.	+	1281
1	265222844	265225451	tID=DHH00003B73v400520;Name=DHH00003B73v400520_NA_LCV5p28_LCV3p6	.	+	2608
1	265224643	265242538	tID=RLC00004B73v401770;Name=RLC00004B73v401770_opie_LTRsimilarity97.2	.	+	17896
1	265240837	265242098	tID=DHH00003B73v400521;Name=DHH00003B73v400521_NA_LCV5p7_LCV3p5	.	+	1262
1	265260344	265276667	tID=DHH00008B73v400873;Name=DHH00008B73v400873_NA_LCV5p24_LCV3p6	.	+	16324
1	265276266	265276511	tID=RST00006B73v400001;Name=RST00006B73v400001_NA_TSDlen18_TSDmismat2	.	+	246
1	265276778	265276973	tID=DTA_1_265276778_265276973;Name=DTA,TSDlen8,TIRlen11	.	+	196
1	265280651	265303735	tID=RLG00003B73v408804;Name=RLG00003B73v408804_huck_LTRsimilarity97.8	.	+	23085
1	265341675	265342093	tID=DTA_1_265341675_265342093;Name=DTA,TSDlen8,TIRlen11	.	+	419
1	265498108	265498248	tID=DTH_1_265498108_265498248;Name=DTH,TSDlen3,TIRlen14	.	+	141
1	265542818	265551050	tID=DHH00029B73v400005;Name=DHH00029B73v400005_NA_LCV5p5_LCV3p12	.	+	8233
1	265544409	265546763	tID=RLX14107B73v400001;Name=RLX14107B73v400001_NA_LTRsimilarity90.2	.	+	2355
1	265553784	265560556	tID=DHH00002B73v401058;Name=DHH00002B73v401058_Hip1_LCV5p12_LCV3p21	.	+	6773
1	265580334	265602019	tID=RLG00003B73v408805;Name=RLG00003B73v408805_huck_LTRsimilarity97.41	.	+	21686
1	265602522	265602887	tID=DHH00002B73v401059;Name=DHH00002B73v401059_Hip1_LCV5p5_LCV3p36	.	+	366
1	265766257	265770875	tID=RLC01987B73v400001;Name=RLC01987B73v400001_NA_LTRsimilarity88.02	.	+	4619
1	265776258	265782634	tID=RLC00030B73v400043;Name=RLC00030B73v400043_name_LTRsimilarity97.33	.	+	6377
1	265783330	265800909	tID=DHH00002B73v401060;Name=DHH00002B73v401060_Hip1_LCV5p8_LCV3p5	.	+	17580
1	265783700	265788274	tID=RLG00011B73v400935;Name=RLG00011B73v400935_milt_LTRsimilarity92.79	.	+	4575
1	265796814	265797195	tID=RST00329B73v400001;Name=RST00329B73v400001_NA_TSDlen11_TSDmismat1	.	+	382
1	265800706	265805496	tID=RLG00011B73v400171;Name=RLG00011B73v400171_milt_LTRsimilarity99.73	.	+	4791
1	265931248	265958751	tID=RLX24276B73v400001;Name=RLX24276B73v400001_NA_LTRsimilarity92.42	.	+	27504
1	265935443	265943398	tID=RLC00002B73v402056;Name=RLC00002B73v402056_ji_LTRsimilarity85.23	.	+	7956
1	265959104	265970256	tID=RLG00879B73v400005;Name=RLG00879B73v400005_fege_LTRsimilarity85.28	.	+	11153
1	265973208	265989838	tID=DHH00146B73v400005;Name=DHH00146B73v400005_NA_LCV5p8_LCV3p6	.	+	16631
1	266029629	266044152	tID=DHH00002B73v401061;Name=DHH00002B73v401061_Hip1_LCV5p15_LCV3p45	.	+	14524
1	266052148	266052392	tID=DTM_1_266052148_266052392;Name=DTM,TSDlen9,TIRlen40	.	+	245
1	266058814	266058828	tID=DTA_1_266058814_266058828;Name=DTA,TSDlen8,TIRlen11	.	+	15
1	266249153	266336242	tID=RLC18343B73v400001;Name=RLC18343B73v400001_NA_LTRsimilarity91.38	.	+	87090
1	266408632	266418338	tID=RLG00001B73v402626;Name=RLG00001B73v402626_cinful-zeon_LTRsimilarity88.36	.	+	9707
1	266472105	266481298	tID=DHH00005B73v400368;Name=DHH00005B73v400368_NA_LCV5p8_LCV3p6	.	+	9194
1	266477265	266534187	tID=RLG00003B73v411627;Name=RLG00003B73v411627_huck_LTRsimilarity91.49	.	+	56923
1	266532734	266534221	tID=RLX09770B73v4S0004;Name=RLX09770B73v4S0004_NA_SoloLTR	.	+	1488
1	266563582	266579436	tID=DHH00003B73v403069;Name=DHH00003B73v403069_NA_LCV5p5_LCV3p6	.	+	15855
1	266727618	266737262	tID=RLG00001B73v402628;Name=RLG00001B73v402628_cinful-zeon_LTRsimilarity100	.	+	9645
1	266916426	266921774	tID=DHH00002B73v401064;Name=DHH00002B73v401064_Hip1_LCV5p17_LCV3p50	.	+	5349
1	266945855	266946016	tID=DTA_1_266945855_266946016;Name=DTA,TSDlen8,TIRlen11	.	+	162
1	266965782	266967221	tID=DHH00002B73v406713;Name=DHH00002B73v406713_Hip1_LCV5p13_LCV3p52	.	+	1440
1	266992569	267002129	tID=RLC00002B73v402062;Name=RLC00002B73v402062_ji_LTRsimilarity99.85	.	+	9561
1	267008201	267021379	tID=RLG00003B73v401669;Name=RLG00003B73v401669_huck_LTRsimilarity91.8	.	+	13179
1	267016242	267028862	tID=DHH00005B73v402290;Name=DHH00005B73v402290_NA_LCV5p25_LCV3p5	.	+	12621
1	267105190	267105549	tID=RST00100B73v400001;Name=RST00100B73v400001_NA_TSDlen15_TSDmismat2	.	+	360
1	267110948	267115841	tID=RLG00011B73v400174;Name=RLG00011B73v400174_milt_LTRsimilarity87.73	.	+	4894
1	267125282	267125959	tID=DHH00032B73v400038;Name=DHH00032B73v400038_NA_LCV5p20_LCV3p5	.	+	678
1	267286503	267287930	tID=DHH00002B73v401065;Name=DHH00002B73v401065_Hip1_LCV5p24_LCV3p50	.	+	1428
1	267328061	267328197	tID=DTH_1_267328061_267328197;Name=DTH,TSDlen3,TIRlen14	.	+	137
1	267333158	267346781	tID=DHH00004B73v400423;Name=DHH00004B73v400423_NA_LCV5p7_LCV3p10	.	+	13624
1	267356260	267359398	tID=RLG04051B73v400001;Name=RLG04051B73v400001_juta_LTRsimilarity100	.	+	3139
1	267433480	267443277	tID=DHH00005B73v400370;Name=DHH00005B73v400370_NA_LCV5p23_LCV3p6	.	+	9798
1	267436695	267437056	tID=DTH_1_267436695_267437056;Name=DTH,TSDlen3,TIRlen14	.	+	362
1	267437359	267451404	tID=RLG00003B73v401671;Name=RLG00003B73v401671_huck_LTRsimilarity89.28	.	+	14046
1	267547787	267616183	tID=RLC00621B73v400006;Name=RLC00621B73v400006_NA_LTRsimilarity86.91	.	+	68397
1	267648257	267663229	tID=DHH00008B73v400122;Name=DHH00008B73v400122_NA_LCV5p6_LCV3p6	.	+	14973
1	267649871	267651787	tID=RLC00064B73v400015;Name=RLC00064B73v400015_tuteh_LTRsimilarity96.32	.	+	1917
1	267731135	267760345	tID=RLC00004B73v409243;Name=RLC00004B73v409243_opie_LTRsimilarity96.87	.	+	29211
1	267752823	267763271	tID=DHH00006B73v401096;Name=DHH00006B73v401096_NA_LCV5p23_LCV3p5	.	+	10449
1	267812783	267819201	tID=RLC00480B73v400004;Name=RLC00480B73v400004_donuil_LTRsimilarity99.32	.	+	6419
1	267912157	267921609	tID=RLC00002B73v402069;Name=RLC00002B73v402069_ji_LTRsimilarity99.62	.	+	9453
1	267933819	267942398	tID=RLC00004B73v401787;Name=RLC00004B73v401787_opie_LTRsimilarity97.81	.	+	8580
1	267978705	267979091	tID=DTH_1_267978705_267979091;Name=DTH,TSDlen3,TIRlen14	.	+	387
1	267991414	267997240	tID=RLC00052B73v400026;Name=RLC00052B73v400026_raider_LTRsimilarity98.23	.	+	5827
1	267996322	268007444	tID=DHH00002B73v401066;Name=DHH00002B73v401066_Hip1_LCV5p7_LCV3p11	.	+	11123
1	268006777	268007008	tID=DTH_1_268006777_268007008;Name=DTH,TSDlen3,TIRlen14	.	+	232
1	268011740	268014181	tID=DHH00002B73v406716;Name=DHH00002B73v406716_Hip1_LCV5p15_LCV3p50	.	+	2442
1	268017276	268062875	tID=RLC00002B73v413628;Name=RLC00002B73v413628_ji_LTRsimilarity94.95	.	+	45600
1	268045376	268063320	tID=DHH00008B73v400877;Name=DHH00008B73v400877_NA_LCV5p7_LCV3p6	.	+	17945
1	268063433	268064168	tID=DTA_1_268063433_268064168;Name=DTA,TSDlen8,TIRlen11	.	+	736
1	268077128	268090922	tID=DHH02361B73v400001;Name=DHH02361B73v400001_NA_LCV5p11_LCV3p7	.	+	13795
1	268099499	268104358	tID=RLC14102B73v400001;Name=RLC14102B73v400001_NA_LTRsimilarity85.45	.	+	4860
1	268104869	268105076	tID=DTH_1_268104869_268105076;Name=DTH,TSDlen3,TIRlen14	.	+	208
1	268254694	268255008	tID=DTH_1_268254694_268255008;Name=DTH,TSDlen3,TIRlen14	.	+	315
1	268302106	268308148	tID=DHH00002B73v401068;Name=DHH00002B73v401068_Hip1_LCV5p15_LCV3p50	.	+	6043
1	268317238	268348273	tID=RLG01724B73v400002;Name=RLG01724B73v400002_NA_LTRsimilarity92.97	.	+	31036
1	268368861	268380919	tID=RLC00022B73v400088;Name=RLC00022B73v400088_NA_LTRsimilarity99.91	.	+	12059
1	268496635	268496771	tID=DTH_1_268496635_268496771;Name=DTH,TSDlen3,TIRlen14	.	+	137
1	268564802	268573867	tID=RLC00002B73v402074;Name=RLC00002B73v402074_ji_LTRsimilarity91.96	.	+	9066
1	268568274	268586308	tID=DHH00004B73v402388;Name=DHH00004B73v402388_NA_LCV5p12_LCV3p10	.	+	18035
1	268745177	268752563	tID=RLC00004B73v401797;Name=RLC00004B73v401797_opie_LTRsimilarity93.34	.	+	7387
1	268752783	268757904	tID=DHH00002B73v406717;Name=DHH00002B73v406717_Hip1_LCV5p5_LCV3p11	.	+	5122
1	268757527	268765718	tID=RLC00002B73v402075;Name=RLC00002B73v402075_ji_LTRsimilarity94.38	.	+	8192
1	268760881	268762331	tID=DHH00004B73v400425;Name=DHH00004B73v400425_NA_LCV5p5_LCV3p10	.	+	1451
1	268766227	268766353	tID=RST00062B73v400001;Name=RST00062B73v400001_NA_TSDlen12_TSDmismat2	.	+	127
1	268772885	268773420	tID=DTA_1_268772885_268773420;Name=DTA,TSDlen8,TIRlen11	.	+	536
1	268773637	268818798	tID=RLG17414B73v400001;Name=RLG17414B73v400001_NA_LTRsimilarity89.82	.	+	45162
1	268783527	268799517	tID=DHH00002B73v401071;Name=DHH00002B73v401071_Hip1_LCV5p9_LCV3p51	.	+	15991
1	269015868	269016091	tID=DTT_1_269015868_269016091;Name=DTT,TSDlen2,TIRlen12	.	+	224
1	269059477	269068921	tID=RLG00011B73v400936;Name=RLG00011B73v400936_milt_LTRsimilarity99.39	.	+	9445
1	269062877	269068051	tID=RLG00225B73v400003;Name=RLG00225B73v400003_NA_LTRsimilarity99.53	.	+	5175
1	269124396	269136854	tID=RLG00003B73v401675;Name=RLG00003B73v401675_huck_LTRsimilarity90.95	.	+	12459
1	269140348	269145589	tID=RLG01994B73v400002;Name=RLG01994B73v400002_nasi_LTRsimilarity95.66	.	+	5242
1	269326530	269326745	tID=DTH_1_269326530_269326745;Name=DTH,TSDlen3,TIRlen14	.	+	216
1	269337435	269337560	tID=DTH_1_269337435_269337560;Name=DTH,TSDlen3,TIRlen14	.	+	126
1	269345089	269354574	tID=RLC00002B73v402076;Name=RLC00002B73v402076_ji_LTRsimilarity99.77	.	+	9486
1	269357623	269375539	tID=DHH00005B73v400371;Name=DHH00005B73v400371_NA_LCV5p12_LCV3p5	.	+	17917
1	269392850	269393437	tID=DTA_1_269392850_269393437;Name=DTA,TSDlen8,TIRlen11	.	+	588
1	269426751	269481614	tID=RLC00002B73v413630;Name=RLC00002B73v413630_ji_LTRsimilarity90.78	.	+	54864
1	269438293	269456359	tID=DHH00003B73v400527;Name=DHH00003B73v400527_NA_LCV5p5_LCV3p5	.	+	18067
1	269533152	269533478	tID=DTH_1_269533152_269533478;Name=DTH,TSDlen3,TIRlen14	.	+	327
1	269533722	269549713	tID=RLG00018B73v400057;Name=RLG00018B73v400057_puck_LTRsimilarity95.34	.	+	15992
1	269541631	269550061	tID=DHH00004B73v402390;Name=DHH00004B73v402390_NA_LCV5p15_LCV3p10	.	+	8431
1	269573742	269614726	tID=RLG00008B73v402404;Name=RLG00008B73v402404_doke_LTRsimilarity95.83	.	+	40985
1	269620060	269638475	tID=DHH00004B73v400426;Name=DHH00004B73v400426_NA_LCV5p8_LCV3p10	.	+	18416
1	269620532	269667639	tID=RLC00004B73v409248;Name=RLC00004B73v409248_opie_LTRsimilarity90.75	.	+	47108
1	269677749	269680848	tID=RLG00011B73v400176;Name=RLG00011B73v400176_milt_LTRsimilarity92.61	.	+	3100
1	269682838	269691866	tID=DHH02360B73v400001;Name=DHH02360B73v400001_NA_LCV5p10_LCV3p5	.	+	9029
1	269695104	269730204	tID=RLG00007B73v402930;Name=RLG00007B73v402930_grande_LTRsimilarity89.53	.	+	35101
1	269741051	269764751	tID=RLC00013B73v401001;Name=RLC00013B73v401001_ruda_LTRsimilarity85.71	.	+	23701
1	269761673	269765703	tID=DHH00002B73v401075;Name=DHH00002B73v401075_Hip1_LCV5p5_LCV3p5	.	+	4031
1	269778519	269793010	tID=RLX20574B73v400001;Name=RLX20574B73v400001_NA_LTRsimilarity90.76	.	+	14492
1	269779405	269781201	tID=RLX00168B73v400021;Name=RLX00168B73v400021_ewib_LTRsimilarity96.71	.	+	1797
1	269779405	269781201	tID=RLX24423B73v4S0002;Name=RLX24423B73v4S0002_NA_SoloLTR	.	+	1797
1	269781312	269791673	tID=RLX14099B73v400001;Name=RLX14099B73v400001_NA_LTRsimilarity99.9	.	+	10362
1	269794636	269812362	tID=DHH00003B73v400529;Name=DHH00003B73v400529_NA_LCV5p7_LCV3p6	.	+	17727
1	269794770	269794847	tID=DTT_1_269794770_269794847;Name=DTT,TSDlen2,TIRlen12	.	+	78
1	269824764	269830414	tID=DHH00002B73v406718;Name=DHH00002B73v406718_Hip1_LCV5p6_LCV3p45	.	+	5651
1	269843239	269861406	tID=RLC03252B73v400002;Name=RLC03252B73v400002_NA_LTRsimilarity89.09	.	+	18168
1	269843249	269851999	tID=RLC00004B73v401803;Name=RLC00004B73v401803_opie_LTRsimilarity98.31	.	+	8751
1	269864465	269872671	tID=RLC00002B73v402080;Name=RLC00002B73v402080_ji_LTRsimilarity93.97	.	+	8207
1	269964931	269974569	tID=DHH00002B73v406719;Name=DHH00002B73v406719_Hip1_LCV5p12_LCV3p5	.	+	9639
1	269977118	269995946	tID=DHH00002B73v401076;Name=DHH00002B73v401076_Hip1_LCV5p10_LCV3p43	.	+	18829
1	269992034	269992164	tID=DTH_1_269992034_269992164;Name=DTH,TSDlen3,TIRlen14	.	+	131
1	270042650	270115911	tID=RLG00003B73v412691;Name=RLG00003B73v412691_huck_LTRsimilarity94.15	.	+	73262
1	270226227	270229974	tID=RLC00032B73v400058;Name=RLC00032B73v400058_ebel_LTRsimilarity100	.	+	3748
1	270245569	270257802	tID=DHH00023B73v400073;Name=DHH00023B73v400073_NA_LCV5p5_LCV3p5	.	+	12234
1	270253833	270253949	tID=DTH_1_270253833_270253949;Name=DTH,TSDlen3,TIRlen14	.	+	117
1	270260018	270277907	tID=RLC01779B73v400003;Name=RLC01779B73v400003_NA_LTRsimilarity91.67	.	+	17890
1	270396993	270401493	tID=DHH00003B73v400533;Name=DHH00003B73v400533_NA_LCV5p10_LCV3p5	.	+	4501
1	270556752	270556906	tID=DTM_1_270556752_270556906;Name=DTM,TSDlen9,TIRlen40	.	+	155
1	270860435	270860560	tID=DTH_1_270860435_270860560;Name=DTH,TSDlen3,TIRlen14	.	+	126
1	270961236	270974905	tID=RLG00003B73v401683;Name=RLG00003B73v401683_huck_LTRsimilarity96.95	.	+	13670
1	270963039	270980682	tID=DHH00031B73v400043;Name=DHH00031B73v400043_NA_LCV5p11_LCV3p5	.	+	17644
1	270998510	271006531	tID=DHH00004B73v400427;Name=DHH00004B73v400427_NA_LCV5p10_LCV3p10	.	+	8022
1	271110902	271129308	tID=DHH00003B73v403073;Name=DHH00003B73v403073_NA_LCV5p6_LCV3p5	.	+	18407
1	271167325	271169621	tID=DHH00029B73v400006;Name=DHH00029B73v400006_NA_LCV5p10_LCV3p7	.	+	2297
1	271179077	271188609	tID=DHH00002B73v406720;Name=DHH00002B73v406720_Hip1_LCV5p9_LCV3p49	.	+	9533
1	271186727	271192857	tID=RLC00143B73v400005;Name=RLC00143B73v400005_debeh_LTRsimilarity98.03	.	+	6131
1	271246308	271317024	tID=RLX20572B73v400001;Name=RLX20572B73v400001_NA_LTRsimilarity91.46	.	+	70717
1	271247107	271251712	tID=DTC_1_271247107_271251712;Name=DTC,TSDlen3,TIRlen13	.	+	4606
1	271303575	271314330	tID=RLG00005B73v400691;Name=RLG00005B73v400691_xilon-diguus_LTRsimilarity98.36	.	+	10756
1	271320118	271333319	tID=RLG00003B73v401684;Name=RLG00003B73v401684_huck_LTRsimilarity94.61	.	+	13202
1	271340348	271345080	tID=DHH00002B73v406721;Name=DHH00002B73v406721_Hip1_LCV5p10_LCV3p50	.	+	4733
1	271413996	271424326	tID=DHH00470B73v400001;Name=DHH00470B73v400001_NA_LCV5p10_LCV3p5	.	+	10331
1	271416687	271442364	tID=RLC03184B73v400002;Name=RLC03184B73v400002_NA_LTRsimilarity93.09	.	+	25678
1	271515728	271527319	tID=RLG00008B73v400479;Name=RLG00008B73v400479_doke_LTRsimilarity96.94	.	+	11592
1	271528917	271554867	tID=RLX24269B73v400001;Name=RLX24269B73v400001_NA_LTRsimilarity99.11	.	+	25951
1	271612366	271618278	tID=RLC00013B73v400156;Name=RLC00013B73v400156_ruda_LTRsimilarity90.5	.	+	5913
1	271706951	271707224	tID=DTH_1_271706951_271707224;Name=DTH,TSDlen3,TIRlen14	.	+	274
1	271725215	271785081	tID=RLG01299B73v400004;Name=RLG01299B73v400004_NA_LTRsimilarity90.06	.	+	59867
1	271736950	271741972	tID=RLC01358B73v400002;Name=RLC01358B73v400002_NA_LTRsimilarity86.77	.	+	5023
1	271750593	271750737	tID=RLX08469B73v4S0003;Name=RLX08469B73v4S0003_NA_SoloLTR	.	+	145
1	271794146	271803431	tID=RLC00002B73v402093;Name=RLC00002B73v402093_ji_LTRsimilarity98.95	.	+	9286
1	271824599	271922209	tID=RLG00027B73v400192;Name=RLG00027B73v400192_NA_LTRsimilarity85.31	.	+	97611
1	271824674	271826716	tID=RLX01985B73v400001;Name=RLX01985B73v400001_NA_LTRsimilarity87.79	.	+	2043
1	271949856	271955848	tID=RLC00143B73v400006;Name=RLC00143B73v400006_debeh_LTRsimilarity99.22	.	+	5993
1	271972444	271991489	tID=DHH00002B73v401082;Name=DHH00002B73v401082_Hip1_LCV5p6_LCV3p50	.	+	19046
1	272008266	272014128	tID=RLC00032B73v400059;Name=RLC00032B73v400059_ebel_LTRsimilarity99.29	.	+	5863
1	272123436	272139981	tID=DHH00003B73v400534;Name=DHH00003B73v400534_NA_LCV5p6_LCV3p5	.	+	16546
1	272216902	272223055	tID=DHH00002B73v401083;Name=DHH00002B73v401083_Hip1_LCV5p25_LCV3p50	.	+	6154
1	272358333	272364445	tID=DHH00002B73v406724;Name=DHH00002B73v406724_Hip1_LCV5p15_LCV3p51	.	+	6113
1	272375952	272379468	tID=DHH00002B73v401085;Name=DHH00002B73v401085_Hip1_LCV5p10_LCV3p17	.	+	3517
1	272422175	272424818	tID=DHH00002B73v406725;Name=DHH00002B73v406725_Hip1_LCV5p16_LCV3p15	.	+	2644
1	272422179	272423824	tID=RLX14091B73v400001;Name=RLX14091B73v400001_NA_LTRsimilarity88.01	.	+	1646
1	272601480	272603044	tID=DHH00002B73v406727;Name=DHH00002B73v406727_Hip1_LCV5p10_LCV3p12	.	+	1565
1	272607827	272613088	tID=RLC01322B73v400002;Name=RLC01322B73v400002_NA_LTRsimilarity99.05	.	+	5262
1	272615230	272621226	tID=RLG00159B73v400008;Name=RLG00159B73v400008_bosohe_LTRsimilarity99.77	.	+	5997
1	272649463	272665512	tID=DHH00004B73v402394;Name=DHH00004B73v402394_NA_LCV5p11_LCV3p10	.	+	16050
1	272694029	272697062	tID=DHH00003B73v400537;Name=DHH00003B73v400537_NA_LCV5p15_LCV3p6	.	+	3034
1	272708175	272712340	tID=DHH00002B73v406728;Name=DHH00002B73v406728_Hip1_LCV5p26_LCV3p50	.	+	4166
1	272715635	272715742	tID=DTA_1_272715635_272715742;Name=DTA,TSDlen8,TIRlen11	.	+	108
1	272774741	272774931	tID=DTH_1_272774741_272774931;Name=DTH,TSDlen3,TIRlen14	.	+	191
1	272937973	272947828	tID=DHH00003B73v400538;Name=DHH00003B73v400538_NA_LCV5p7_LCV3p6	.	+	9856
1	272997865	273006059	tID=DHH02357B73v400001;Name=DHH02357B73v400001_NA_LCV5p7_LCV3p6	.	+	8195
1	273001602	273002011	tID=DTH_1_273001602_273002011;Name=DTH,TSDlen3,TIRlen14	.	+	410
1	273047584	273063724	tID=DHH00003B73v400540;Name=DHH00003B73v400540_NA_LCV5p12_LCV3p5	.	+	16141
1	273086194	273099883	tID=DHH00002B73v406730;Name=DHH00002B73v406730_Hip1_LCV5p24_LCV3p9	.	+	13690
1	273103686	273121949	tID=DHH00002B73v406731;Name=DHH00002B73v406731_Hip1_LCV5p9_LCV3p11	.	+	18264
1	273109883	273121590	tID=RLC00019B73v400087;Name=RLC00019B73v400087_giepum_LTRsimilarity96.41	.	+	11708
1	273174484	273176619	tID=DHH02356B73v400001;Name=DHH02356B73v400001_NA_LCV5p21_LCV3p6	.	+	2136
1	273181265	273181769	tID=DHH00002B73v406732;Name=DHH00002B73v406732_Hip1_LCV5p5_LCV3p48	.	+	505
1	273293548	273293867	tID=DTH_1_273293548_273293867;Name=DTH,TSDlen3,TIRlen14	.	+	320
1	273306314	273324862	tID=RLC00004B73v401825;Name=RLC00004B73v401825_opie_LTRsimilarity97.57	.	+	18549
1	273324049	273330424	tID=DHH00003B73v403077;Name=DHH00003B73v403077_NA_LCV5p6_LCV3p6	.	+	6376
1	273347758	273357897	tID=RLC00004B73v401826;Name=RLC00004B73v401826_opie_LTRsimilarity90.78	.	+	10140
1	273467273	273470220	tID=RLX01271B73v400002;Name=RLX01271B73v400002_NA_LTRsimilarity95.45	.	+	2948
1	273600986	273606562	tID=DHH00002B73v401091;Name=DHH00002B73v401091_Hip1_LCV5p16_LCV3p32	.	+	5577
1	273616378	273627658	tID=RLC00022B73v400090;Name=RLC00022B73v400090_NA_LTRsimilarity98.21	.	+	11281
1	273631198	273639002	tID=RLC00173B73v400003;Name=RLC00173B73v400003_NA_LTRsimilarity88.7	.	+	7805
1	273639086	273657375	tID=RLG00011B73v400937;Name=RLG00011B73v400937_milt_LTRsimilarity98.76	.	+	18290
1	273666619	273681747	tID=DHH00002B73v406733;Name=DHH00002B73v406733_Hip1_LCV5p8_LCV3p6	.	+	15129
1	273679189	273679859	tID=DTA_1_273679189_273679859;Name=DTA,TSDlen8,TIRlen11	.	+	671
1	273798490	273810262	tID=DHH00003B73v400544;Name=DHH00003B73v400544_NA_LCV5p6_LCV3p5	.	+	11773
1	273800890	273817063	tID=RLG00011B73v401171;Name=RLG00011B73v401171_milt_LTRsimilarity94.18	.	+	16174
1	273835341	273835572	tID=DTH_1_273835341_273835572;Name=DTH,TSDlen3,TIRlen14	.	+	232
1	273840003	273842609	tID=RLX14087B73v400001;Name=RLX14087B73v400001_NA_LTRsimilarity93.59	.	+	2607
1	273845205	273845286	tID=DTT_1_273845205_273845286;Name=DTT,TSDlen2,TIRlen12	.	+	82
1	273932645	273947704	tID=DHH00003B73v403078;Name=DHH00003B73v403078_NA_LCV5p6_LCV3p5	.	+	15060
1	273971571	274039327	tID=RLC00002B73v414645;Name=RLC00002B73v414645_ji_LTRsimilarity89.51	.	+	67757
1	274046155	274053996	tID=RLC00224B73v400003;Name=RLC00224B73v400003_NA_LTRsimilarity95.51	.	+	7842
1	274054637	274065142	tID=DHH00032B73v400039;Name=DHH00032B73v400039_NA_LCV5p7_LCV3p5	.	+	10506
1	274065685	274078344	tID=RLC02099B73v400003;Name=RLC02099B73v400003_kuvi_LTRsimilarity98.88	.	+	12660
1	274070393	274077770	tID=RLG00001B73v402649;Name=RLG00001B73v402649_cinful-zeon_LTRsimilarity99.06	.	+	7378
1	274178577	274188227	tID=DHH00003B73v403079;Name=DHH00003B73v403079_NA_LCV5p7_LCV3p5	.	+	9651
1	274184984	274212558	tID=RLC00148B73v400023;Name=RLC00148B73v400023_japov_LTRsimilarity95.11	.	+	27575
